,Time (s),Accelerometer (V),LED Sensor (V),Voice Coil Voltage (V),Voice Coil Current (V)
41,0.00084,4.548922,3.026241,0.415213852,0.308098591
42,0.00086,4.565476,3.027215,0.415213852,0.442154968
43,0.00088,4.58268,3.028189,0.415213852,0.56842119
44,0.0009,4.59826,3.030461,0.415213852,0.688844802
45,0.00092,4.61092,3.031759,0.415213852,0.800829062
46,0.00094,4.612867,3.033058,0.414889261,0.902426409
47,0.00096,4.586575,3.032084,0.415213852,0.991040095
48,0.00098,4.531393,3.029487,0.414889261,1.064073
49,0.001,4.450244,3.025592,0.414889261,1.1225
50,0.00102,4.346048,3.020723,0.414889261,1.164048
51,0.00104,4.222702,3.013907,0.415213852,1.189691
52,0.00106,4.0828,3.006441,0.415213852,1.19813
53,0.00108,3.93024,2.998002,0.415213852,1.189041
54,0.0011,3.770214,2.988588,0.414564669,1.1621
55,0.00112,3.609864,2.9795,0.414889261,1.118605
56,0.00114,3.448215,2.969437,0.414889261,1.058555
57,0.00116,3.282996,2.959699,0.415213852,0.984223657
58,0.00118,3.118751,2.949312,0.415213852,0.895934565
59,0.0012,2.957427,2.939575,0.415213852,0.793688036
60,0.00122,2.81071,2.930161,0.415538444,0.681054594
61,0.00124,2.678276,2.921073,0.415213852,0.559332618
62,0.00126,2.561422,2.912958,0.415213852,0.430469665
63,0.00128,2.459175,2.906466,0.415213852,0.2960887
64,0.0013,2.370236,2.900299,0.415213852,0.158461869
65,0.00132,2.298825,2.895754,0.415538444,0.019536721
66,0.00134,2.251435,2.891859,0.415538444,-0.118090014
67,0.00136,2.231635,2.889262,0.415213852,-0.251821608
68,0.00138,2.220274,2.888613,0.414889261,-0.380359704
69,0.0014,2.237802,2.889262,0.415538444,-0.501107578
70,0.00142,2.278051,2.89121,0.415213852,-0.610170148
71,0.00144,2.324793,2.893158,0.415213852,-0.711117921
72,0.00146,2.394256,2.896079,0.415538444,-0.799731223
73,0.00148,2.481896,2.901272,0.415863036,-0.873737925
74,0.0015,2.589013,2.906466,0.415538444,-0.931190489
75,0.00152,2.713981,2.912958,0.415213852,-0.973387284
76,0.00154,2.850636,2.920423,0.415213852,-0.998705359
77,0.00156,3.000598,2.929188,0.415863036,-1.006496
78,0.00158,3.159325,2.937952,0.415538444,-0.997406996
79,0.0016,3.322921,2.948014,0.415538444,-0.970465967
80,0.00162,3.493009,2.957752,0.415863036,-0.926646219
81,0.00164,3.66472,2.967814,0.415863036,-0.866921519
82,0.00166,3.824422,2.977877,0.415538444,-0.791941043
83,0.00168,3.977306,2.98729,0.415213852,-0.70332774
84,0.0017,4.116558,2.996379,0.415863036,-0.601730783
85,0.00172,4.234062,3.00352,0.415863036,-0.490071484
86,0.00174,4.322353,3.009038,0.415863036,-0.368674424
87,0.00176,4.389544,3.015205,0.415213852,-0.239162551
88,0.00178,4.444726,3.0191,0.415863036,-0.10478177
89,0.0018,4.491792,3.022671,0.415213852,0.032844969
90,0.00182,4.525875,3.025268,0.415863036,0.17144553
91,0.00184,4.547948,3.027215,0.415863036,0.308423183
92,0.00186,4.564827,3.028189,0.415538444,0.441181193
93,0.00188,4.581706,3.029163,0.415538444,0.567447415
94,0.0019,4.597287,3.030461,0.416187628,0.68852021
95,0.00192,4.610271,3.030786,0.415863036,0.801153654
96,0.00194,4.61449,3.031759,0.415538444,0.902101817
97,0.00196,4.59469,3.03111,0.415213852,0.990066318
98,0.00198,4.541456,3.028514,0.415863036,1.064073
99,0.002,4.459657,3.025592,0.415863036,1.122175
100,0.00202,4.353839,3.020723,0.415863036,1.164372
101,0.00204,4.229193,3.013582,0.415863036,1.189691
102,0.00206,4.086695,3.005792,0.415863036,1.197481
103,0.00208,3.930565,2.997352,0.415863036,1.188392
104,0.0021,3.768591,2.987939,0.415538444,1.1621
105,0.00212,3.610838,2.978851,0.415863036,1.118929
106,0.00214,3.450487,2.969113,0.415538444,1.05888
107,0.00216,3.285917,2.959375,0.415863036,0.983899065
108,0.00218,3.121023,2.949312,0.415538444,0.895609972
109,0.0022,2.95905,2.939575,0.415863036,0.793688036
110,0.00222,2.808763,2.929837,0.415213852,0.681703778
111,0.00224,2.672758,2.921397,0.415538444,0.55965721
112,0.00226,2.556229,2.913932,0.415538444,0.430145073
113,0.00228,2.45885,2.907115,0.415863036,0.295764108
114,0.0023,2.372833,2.901272,0.416187628,0.15878646
115,0.00232,2.30694,2.896728,0.415538444,0.019861312
116,0.00234,2.265068,2.893807,0.415538444,-0.117765422
117,0.00236,2.245267,2.891859,0.415863036,-0.252146199
118,0.00238,2.23131,2.890561,0.415538444,-0.380035113
119,0.0024,2.240074,2.890561,0.415863036,-0.501107578
120,0.00242,2.274481,2.891535,0.415538444,-0.610494739
121,0.00244,2.320249,2.893482,0.415538444,-0.710468739
122,0.00246,2.390686,2.897053,0.415538444,-0.799406632
123,0.00248,2.479624,2.900623,0.415538444,-0.873737925
124,0.0025,2.588039,2.907115,0.415538444,-0.93151508
125,0.00252,2.711709,2.913607,0.415213852,-0.973387284
126,0.00254,2.847714,2.920748,0.415538444,-0.998705359
127,0.00256,2.996703,2.928863,0.415538444,-1.006171
128,0.00258,3.153158,2.937952,0.415213852,-0.996433224
129,0.0026,3.316429,2.947689,0.415213852,-0.970465967
130,0.00262,3.491062,2.958076,0.415538444,-0.926646219
131,0.00264,3.672186,2.968463,0.415213852,-0.866921519
132,0.00266,3.830589,2.978526,0.415863036,-0.792265634
133,0.00268,3.979903,2.987939,0.415538444,-0.703003149
134,0.0027,4.117208,2.996379,0.415538444,-0.601406192
135,0.00272,4.231141,3.003844,0.415538444,-0.489746893
136,0.00274,4.32073,3.009687,0.415863036,-0.36737606
137,0.00276,4.388895,3.014881,0.415213852,-0.239162551
138,0.00278,4.444401,3.0191,0.415538444,-0.104457179
139,0.0028,4.492766,3.022671,0.415538444,0.032844969
140,0.00282,4.5262,3.025268,0.415538444,0.17144553
141,0.00284,4.546974,3.027215,0.415538444,0.308423183
142,0.00286,4.564178,3.028189,0.415538444,0.441181193
143,0.00288,4.581381,3.028838,0.415538444,0.567447415
144,0.0029,4.596962,3.030461,0.415538444,0.688195618
145,0.00292,4.609621,3.031759,0.415538444,0.801153654
146,0.00294,4.613192,3.031435,0.415538444,0.902426409
147,0.00296,4.590795,3.030786,0.415538444,0.990390911
148,0.00298,4.539833,3.029163,0.415538444,1.063424
149,0.003,4.462579,3.025592,0.415538444,1.121526
150,0.00302,4.360655,3.020399,0.415538444,1.164372
151,0.00304,4.23601,3.013258,0.415213852,1.190015
152,0.00306,4.093512,3.006116,0.415863036,1.197805
153,0.00308,3.936732,2.997352,0.415538444,1.188392
154,0.0031,3.771837,2.987939,0.415863036,1.161451
155,0.00312,3.607267,2.978851,0.414889261,1.11828
156,0.00314,3.444969,2.969113,0.415213852,1.059204
157,0.00316,3.279101,2.95905,0.414889261,0.984872842
158,0.00318,3.111934,2.948988,0.415863036,0.895609972
159,0.0032,2.949637,2.938925,0.415538444,0.793688036
160,0.00322,2.801297,2.929512,0.415213852,0.681379186
161,0.00324,2.667564,2.921073,0.415213852,0.559981801
162,0.00326,2.552333,2.913607,0.415213852,0.430469665
163,0.00328,2.456903,2.907115,0.415538444,0.296413292
164,0.0033,2.374131,2.901272,0.415213852,0.158461869
165,0.00332,2.307265,2.897377,0.415538444,0.019861312
166,0.00334,2.259874,2.894131,0.415538444,-0.11711624
167,0.00336,2.240074,2.891859,0.415538444,-0.251497017
168,0.00338,2.227739,2.890561,0.414889261,-0.379710522
169,0.0034,2.245267,2.890885,0.415213852,-0.500782987
170,0.00342,2.28292,2.892184,0.415213852,-0.610170148
171,0.00344,2.328688,2.894456,0.415213852,-0.71079333
172,0.00346,2.401397,2.898026,0.415213852,-0.799406632
173,0.00348,2.490336,2.901922,0.415863036,-0.873413334
174,0.0035,2.597127,2.90744,0.415538444,-0.93151508
175,0.00352,2.719499,2.914581,0.415213852,-0.973711874
176,0.00354,2.854855,2.921397,0.414889261,-0.998705359
177,0.00356,3.00352,2.929837,0.415213852,-1.006496
178,0.00358,3.161922,2.938601,0.415213852,-0.996757815
179,0.0036,3.32357,2.948339,0.415863036,-0.970141377
180,0.00362,3.494957,2.958726,0.415538444,-0.926970809
181,0.00364,3.676406,2.968788,0.415538444,-0.8675707
182,0.00366,3.833835,2.978526,0.414889261,-0.791941043
183,0.00368,3.983798,2.987939,0.415213852,-0.70332774
184,0.0037,4.121752,2.997352,0.414889261,-0.602055374
185,0.00372,4.23601,3.004818,0.414889261,-0.490071484
186,0.00374,4.323651,3.011635,0.415213852,-0.368025242
187,0.00376,4.391492,3.016828,0.414889261,-0.239162551
188,0.00378,4.446024,3.021048,0.415213852,-0.105106361
189,0.0038,4.492766,3.023969,0.414889261,0.032844969
190,0.00382,4.528147,3.026891,0.415213852,0.170796347
191,0.00384,4.548597,3.028189,0.415213852,0.307449408
192,0.00386,4.565801,3.029812,0.414889261,0.44053201
193,0.00388,4.582031,3.030786,0.414889261,0.567447415
194,0.0039,4.596962,3.031759,0.414889261,0.687871026
195,0.00392,4.609621,3.032733,0.414564669,0.80050447
196,0.00394,4.614166,3.033382,0.414564669,0.901777224
197,0.00396,4.594041,3.033382,0.414889261,0.990066318
198,0.00398,4.54243,3.03111,0.414889261,1.064073
199,0.004,4.463877,3.02754,0.414564669,1.121851
